time (sec),ch1,ch2,ch3,ch4,ch5,ch6
40.35926927,15.30828397,7.704011479,34.16603953,31.63522439,35.91869361,0.881344638
40.39997437,28.87443545,4.221034963,37.83644285,27.47427998,29.13452618,0.444270058
40.44056094,32.32344801,1.428742388,39.14885316,24.98832619,30.54806204,0.151416621
40.47458107,39.76018346,0.271989016,38.40853166,20.50606938,28.35330541,0.026303517
40.49671756,40.74490349,0.004398068,43.96638567,20.61744244,27.60420529,0.00050107
40.54346669,38.11695164,0.703852184,39.99212068,15.98649847,26.77855859,0.091591401
40.58198184,33.04707471,2.552558927,38.98512209,14.69128082,23.48606242,0.277619782
40.63148859,18.84331622,6.210392586,37.67639853,12.98950508,21.36122573,0.703491684
40.66004108,12.61460171,8.839705399,38.21149325,11.13558727,19.24697213,1.179957206
40.70546897,3.20166299,13.2747745,33.23988706,8.508310981,16.92951034,2.008005612
40.75765277,0.094757955,22.7628424,31.43937787,5.543020315,13.60010294,2.660440206
40.78454532,1.816529701,23.09683089,30.07607785,4.803677817,12.88440344,3.552211692
40.79637344,3.214869786,24.55250969,24.99889516,3.63241742,12.46958995,4.037092512
40.84982673,12.69674841,29.30664734,21.12708565,2.387809668,9.732649863,5.22967358
40.87237081,20.33467972,33.02872786,20.13241517,1.535999878,8.352329369,5.376413958
40.88180375,21.31991581,34.76013595,21.76318311,1.340926822,8.23170453,6.062078188
40.92800759,31.74816182,35.35977478,14.77947996,0.502089357,6.916185798,7.236513697
40.95195906,34.9993602,36.84283559,13.30315501,0.254829134,5.774064693,8.199331104
41.00071612,42.50303642,42.96586202,9.947942837,5.48514E-05,3.727039662,9.907760669
41.05373484,38.36962105,39.91431996,6.686368717,0.28464468,2.34742745,11.57701188
41.07830702,30.13747567,41.42454902,4.784776819,0.644979797,2.070364993,14.50002535
41.12261287,21.52492308,32.08479544,2.888803476,1.386143123,0.950273971,14.11895886
41.15505596,13.42586471,32.63637635,1.61432431,2.181401446,0.526957603,18.16017412
41.1753189,8.856192214,28.78849866,1.07140043,2.76684217,0.343673366,17.17609752
41.22977595,0.643698132,24.14079855,0.068471096,4.926059886,0.027446866,17.82524991
41.27524457,1.075172069,18.8006726,0.124089224,7.141977593,0.041310452,23.83281557
41.32567859,8.729589375,10.78116646,1.066276258,9.736781922,0.380610688,23.23072546
41.34420686,12.44933949,8.519039677,1.497399962,11.86041778,0.579125282,24.44976803
41.39896838,28.22142089,4.201933598,3.896451853,15.01993944,1.516667012,29.54808431
41.41669831,31.77115026,2.638713818,4.732187648,15.89912334,1.633986298,25.41120278
41.45642005,36.01093829,0.756794721,7.779348609,16.34881275,2.884040517,29.91317068
41.47063901,41.20177807,0.346515553,7.526487508,19.82683333,3.070287637,29.68768477
41.50137857,39.40117256,0.000760903,11.03777647,20.6788118,3.80283936,29.88178122
41.5481833,35.12986119,0.850309214,12.8170962,22.56231832,5.031106292,30.37454558
41.59454754,29.7194339,3.233161662,17.08575876,29.50070407,6.934931231,31.94721181
41.60099386,28.5947892,4.234787382,19.79011494,25.06677481,8.019464326,32.3082386
41.64104738,15.14503296,8.399533631,21.59201668,28.77775555,9.21203899,36.59093521
41.67201056,8.351842044,10.22470515,22.76000806,28.61692261,11.19246224,37.11826519
41.67716499,7.647162321,10.5744765,24.84928982,32.0999038,10.56141211,35.04727001
41.68830412,6.377124562,13.25229456,28.20607743,32.22318156,11.50929,34.30194413
41.69918978,4.354693936,12.9974661,26.38284478,32.71540297,12.87961922,37.08804348
41.70546772,2.938829525,15.70217925,28.62576194,34.15159391,11.71002204,38.78660545
41.71996096,1.341565944,16.82061618,29.7970154,34.2472445,12.18465829,38.278075
41.72548932,1.072116018,19.35395628,27.78846781,36.39674275,13.76650699,37.51083174
41.77613478,1.207170828,25.62137771,33.0997045,34.62182211,14.22271733,43.15640905
41.81119344,6.233233158,28.75797484,37.85079006,38.44645148,17.86641804,38.89636545
41.86287258,17.13006968,32.13234147,40.39952683,43.43113527,20.56975331,38.86840824
41.87131293,21.19302289,34.50001761,36.75991177,43.56071193,20.87717629,39.1918393
41.89159556,25.62057657,36.18839412,36.6030239,38.53904141,21.01214665,43.95366681
41.93103505,32.3580483,42.92792911,38.44323488,39.15314725,26.06005433,40.32781849
41.95669762,37.97913216,39.10236026,40.54449583,42.77679828,27.7296526,39.48609707
42.00692341,40.04269251,45.16842119,43.11407298,39.47913954,26.29875515,43.33129818
42.01748914,44.50305641,44.93536115,41.11104399,40.99483692,28.05729455,41.07479006
42.05581496,33.77053039,38.26228548,42.90771816,43.93495166,31.03070065,41.11155687
42.07869713,34.5437705,38.06593019,39.69572451,44.89598142,34.25876843,42.34543145
42.08650434,30.98797535,41.49562604,43.84956648,43.72841189,29.65942473,42.1388926
42.12494666,20.05461463,32.53002551,39.53751186,43.00234789,30.98964036,44.40118317
42.1627077,10.87895484,32.05826207,34.84327021,40.72844678,37.47519189,38.94725297
42.17294929,8.929515048,28.99391682,38.9684377,37.59931083,38.61888614,43.78677977
42.18020604,8.072627833,27.93381911,37.84410761,36.0730148,37.55998803,41.98177661
42.23464835,0.361857162,24.5289713,31.76349312,35.71218901,38.04949839,40.12141836
42.25411849,0.02547212,21.16438028,31.12026242,35.31891137,41.18129753,36.83463837
42.28536632,2.051462967,16.09237921,27.99873755,34.70814716,35.99754376,40.44558287
42.31269247,5.993621362,12.14211688,24.77310659,32.84492692,43.21358441,37.5865303
42.32546305,8.146241799,12.50761978,26.42090252,33.4707618,41.92536974,35.53072071
42.35364976,15.61696075,8.06183218,24.83362493,32.48173965,38.4965516,38.9775455
42.37685643,21.03255236,6.615258362,20.59898542,28.68295989,42.42082154,38.99870879
42.3824817,25.41803038,6.024803609,20.11889107,29.50204666,37.92418902,37.1524909
42.41047791,33.33207385,3.585829042,17.47610031,27.70745344,37.91636788,36.98674014
42.44459822,35.09199991,1.17809789,15.76069254,26.44483017,43.01826062,31.11664127
42.45010948,38.47141019,1.015724126,13.26109074,24.00092136,43.16167514,32.68266548
42.47363686,38.51175577,0.295135628,12.16863175,21.58536533,45.90829946,35.83367059
42.51688148,46.05124441,0.126674033,9.242202033,19.01423449,39.28196021,29.25865699
42.53923967,38.36532741,0.666511324,7.617095133,17.19387253,44.44182135,32.66165325
42.56498089,38.57674653,1.598097403,5.495583136,15.38838843,42.71379318,27.60784955
42.61086246,24.59202438,5.229319573,3.321507934,13.15941527,39.86185652,27.23986973
42.64483068,16.27435639,8.089463332,1.84186696,12.29854319,42.22467718,26.79189018
42.68208839,6.586513237,11.30543475,0.910957134,10.58997365,42.97956357,26.52383341
42.7353651,0.39563017,20.4118876,0.036134909,6.861096797,41.50442501,21.95018764
42.74457853,0.045160122,20.83013816,0.005596037,6.163674697,42.14368828,22.64857345
42.78612498,2.069171235,28.71310793,0.222697582,5.105147595,34.15387078,20.96658238
42.79401774,3.133913921,28.36131875,0.327791255,4.355892023,38.71811805,21.11086912
42.83493311,11.84872817,35.24401979,1.233242058,2.55999988,37.23327113,18.31739137
42.84717997,13.7308993,31.18879074,1.70857219,2.360330798,36.19481543,16.12891704
42.89033652,27.68924429,36.90633879,3.620154339,1.274718496,35.42708043,14.18299418
42.94529913,39.26084138,40.09491239,7.121084703,0.340142066,28.89912671,13.49289156
42.96089423,40.31653563,38.10030362,7.307014261,0.156202943,27.16923635,12.83168926
43.0102623,42.48514409,44.17215162,10.6263233,0.010891819,28.42323243,9.691981368
43.03376175,44.31245457,44.93973163,13.12962941,0.131010551,27.28410011,9.253830297
43.05189803,36.91009872,39.88331787,13.62166639,0.268137405,23.97684759,8.216002511
43.10193814,29.74682341,36.10313213,17.66210286,1.08927456,22.65643398,7.541839958
43.12426124,20.33407023,37.6969788,22.5583648,1.578868015,22.3442515,5.976714606
43.16246418,11.24080592,32.15922167,27.33179807,2.869479445,18.45734086,5.670679001
43.19943223,4.538224503,28.10123538,27.12682346,4.4644241,18.67685147,4.441207782
43.22865674,0.779507876,22.19646361,27.98388583,5.104997533,16.83057196,3.174677354
43.26813473,0.542976131,20.69889838,34.66289543,7.933868355,15.41335511,2.699460538
43.30850879,5.2724635,14.43129239,36.34053664,9.55077513,11.00991872,1.597447075
43.32806603,8.702388415,10.94901161,39.7802181,9.98215949,11.52536096,1.446462092
43.3354996,12.18219209,9.703871091,36.08300997,10.42301137,11.04384393,1.343542607
43.38786159,24.18457807,4.726721261,38.3820266,14.21975123,8.998645979,0.622439064
43.44213339,34.34265612,1.37660286,43.40676508,16.79357809,6.317664311,0.172594262
43.46028575,37.06814669,0.73178564,46.15819019,18.08411664,5.402872019,0.07529971
43.5151379,41.90015603,0.088683877,44.14642941,23.94873289,3.364853799,0.010400649
43.55021322,41.87526016,1.113991472,44.33641902,27.3341858,2.612839935,0.130636342
43.58433429,34.52633745,3.113563533,45.58831601,25.54785446,1.89529492,0.305431885
43.60614894,28.34729945,5.010951726,42.00692946,28.60527223,1.316117662,0.511121077
43.62242932,23.88157879,5.924028226,39.48247292,32.50624677,1.091812578,0.65579182
43.64036093,17.53998796,7.366551352,38.76196122,28.96191503,0.868950056,1.015432483
43.68109727,7.257204902,11.45639882,38.32001973,30.57521397,0.359069095,1.503173884
43.72470235,1.032620465,19.04370126,36.30915463,34.34674189,0.046849729,2.305667099
43.75918193,0.146663032,21.93974296,32.91073443,35.86830052,0.005934399,3.429159189
43.77839093,1.31601201,27.94604791,30.8214964,42.05267033,0.051321928,3.642665478
43.82185481,7.648972811,29.16233264,25.99287212,40.43908695,0.361178771,4.58283054
43.86762807,18.34550221,34.56813045,21.61846347,42.9734032,0.878929064,5.607417695
43.88466813,22.40915561,37.46390821,20.39482229,45.79547626,1.195253171,6.927462081
43.92233822,37.61077192,42.53947499,19.10205646,40.38994334,1.948784881,8.572501023
43.96477631,39.59729203,44.87733251,12.66233537,40.39743477,3.038313965,10.41419455
43.97515088,43.55761354,45.9721385,13.20730309,43.72334299,3.438417787,10.34617263
43.98503988,47.4959646,41.50615176,11.09778634,47.41999845,3.354651395,11.37606473
43.99221803,43.83543614,42.11651004,12.7074807,41.14220773,3.616948113,9.966595915
44.01799502,43.93746854,40.73569683,8.738314642,44.40381416,4.806675276,11.52139937
44.06650567,35.38229514,38.79641137,6.385931001,47.85238879,6.492919213,13.48734423
44.08488229,35.66183124,44.28199284,4.800261212,42.22508239,7.292780634,15.6264216
44.12155812,24.81814528,35.30677718,3.220848674,42.9040851,9.029637614,14.85620855
44.17085239,10.48189572,29.38128713,1.178835441,45.17016989,10.72939184,19.62633176
44.21155755,2.37718418,26.6653755,0.311213518,37.49556402,14.34591339,19.81689082
44.25854535,0.123457673,19.99492704,0.014465205,40.82261332,14.58661846,24.44364124
44.29160109,2.82652285,16.11639785,0.316271216,38.87199943,17.26422467,26.21536367
44.32102754,8.69288111,11.70861111,1.049483902,32.35693047,18.30104253,26.00796041
44.34684167,15.34554937,10.05645359,1.90799868,32.65097623,19.31377213,25.82657081
44.35416237,15.10488622,9.515458923,2.016007705,29.34604138,21.68475729,26.15341573
44.36895206,21.22528667,6.963135849,2.485367088,32.55181672,21.2941868,29.87066877
44.37783925,21.62100409,6.345619169,2.907329094,29.07050786,21.3943863,27.78459767
44.3857225,27.03396266,5.834730783,3.521716682,29.52886754,21.02449018,26.38688048
44.43785749,39.41796721,1.557121484,6.800893638,28.03362518,24.77912741,32.90016028
44.44564608,42.24047778,1.199182709,6.497837797,25.09882035,25.34519673,29.92802102
44.49492393,42.73200981,0.012051254,10.30960491,24.35428083,29.65284257,30.03360407
44.54041059,39.51078893,0.667590179,14.5272578,20.61783466,29.72007749,37.59120689
44.58250098,32.75922966,2.645515056,19.4833361,17.53320331,35.26973299,40.13004198
44.63309063,20.41183349,7.293389659,24.46987854,14.36585504,37.00151075,40.27948117
44.64088519,18.64075153,7.819490229,22.97405143,12.21311491,36.64721998,35.66679979
44.67470427,9.867820998,12.39420274,27.01291041,9.674213716,36.87717247,40.96148561
44.69316397,5.890464421,13.92425415,31.12154932,9.548313128,38.91194248,42.36168173
44.73340441,0.528115621,20.77490785,30.94788486,7.211782654,42.66722758,42.22097495
44.77494058,1.015892119,26.79003708,38.06295125,5.386405796,39.55782694,40.31169145
44.79090088,2.755852074,27.77495788,36.37323897,4.48671189,39.70047094,39.86851251
44.7993176,4.094220182,28.21856748,40.36732582,4.376176852,45.17169704,43.13737328
44.82202083,9.255472274,33.55249422,39.77264725,3.721913728,40.2406218,40.16929332
44.87477561,23.14030233,38.2006909,44.96023682,1.569264445,42.49106051,40.64367277
44.89436383,28.91480496,41.07737965,39.40001345,1.259464436,42.56661623,42.0684157
44.93769726,37.29209689,41.65725931,40.59331627,0.391929025,45.65003605,42.9051654
44.96169198,41.94784549,41.26635013,43.53446036,0.177572126,46.31542097,41.08049641
45.00741767,43.93336264,41.85461467,40.81453331,0.005889444,46.86605525,42.24548839
45.01865734,47.99528273,47.95756631,49.37356187,0.036429528,45.99927012,45.55718058
45.04369421,37.97567286,46.89797168,48.57608008,0.218763469,42.97182488,44.94564185
45.08387941,32.09556547,39.9020586,40.70156591,0.815553675,47.59783366,43.84711087
45.11971007,26.08695874,37.08279895,44.78651119,1.423133887,46.04178984,47.51720192
45.1307012,19.11357857,41.50458871,39.29179025,1.896658238,47.31241403,45.15448711
45.1733211,9.500956171,32.02709435,41.17662704,3.358066737,44.7334083,43.60888409
45.22620588,1.041467308,28.04352962,35.05371637,5.252183829,42.07576611,45.81109584
45.25983074,0.188112026,21.38003609,36.37147774,6.697946312,39.55719888,39.26179099
45.29140451,2.853216357,17.10473713,28.778567,9.074426872,35.84932574,39.35801453
45.30313408,4.534312814,16.52390616,26.67091996,9.961815356,37.6946042,40.26138505
45.33346552,11.35392569,12.43543944,25.92012034,10.98024084,34.68178959,38.04425034
45.35431498,18.47624162,8.459189747,26.34273938,13.14364614,39.88289985,41.19587107
45.39276483,28.59629151,4.626156225,21.52070999,14.57482624,37.00326936,35.65627851
45.43252302,41.51639247,2.171612557,18.77999831,18.33634911,34.0862082,37.02035993
45.46525542,43.9493836,0.502436094,15.01483651,19.01632052,33.54877505,33.61623445
45.47159267,42.51977364,0.340066263,13.69759241,22.52913802,28.96297127,34.53388211
45.49392787,43.1588922,0.014945126,11.58031796,22.03702275,33.01146854,31.19533963
45.52443893,45.2245556,0.248008495,9.224890204,23.42551021,27.4053467,32.24422941
45.53632472,40.60460949,0.642888607,8.278143593,27.77555611,28.43902054,32.08367584
45.54553903,40.17564935,0.913948954,7.478863274,24.20724715,25.35319232,34.83422031
45.58851962,33.05752942,3.213824416,4.77490744,30.41628082,23.64988589,27.60959618
45.6284041,20.39852235,6.749068687,3.105137448,34.72436381,23.54761186,30.27287849
45.65373135,14.03719869,10.33646677,1.692675156,35.09218063,20.71058609,28.46515284
45.66183707,13.14162163,11.4178177,1.446527762,31.2133337,22.42900086,26.73620311
45.71347375,2.172361202,17.8527801,0.288143998,36.91028696,17.52867581,23.77815943
45.73881867,0.227741302,22.04089968,0.02594332,37.0169702,16.16983598,21.3526391
45.78676407,2.631073931,27.27932177,0.288617585,37.60784329,13.94683717,20.29297311
45.80649605,5.426288102,29.26026457,0.657276227,44.50269375,12.35718443,18.43901297
45.81463151,7.370586566,30.76124678,0.798063505,38.29903473,13.61833804,21.003167
45.85279666,16.56043219,35.1641083,2.009084723,45.10519769,10.86704979,19.02087386
45.86578935,21.4586164,40.8400341,2.900365858,44.18151694,9.674602117,18.74606852
45.89011884,28.49119283,42.23018637,3.757722719,46.50391282,8.348434668,16.50279208
45.92531688,35.30327381,42.5160519,5.911260965,45.34979556,7.821887379,14.83857852
45.93388756,38.90534205,42.36838604,6.384987838,44.82481856,7.073675334,15.75292515
45.97641438,49.36612681,46.94172608,8.95908894,47.05717427,5.662504252,12.54435474
45.99535742,41.89494592,49.52230498,11.43153779,44.51662165,4.65557569,11.06862952
46.0175905,48.98233536,45.06263535,11.89540114,45.01111918,3.839539446,9.91014872
46.0484424,43.40891921,43.60205284,14.31029181,47.351217,3.058388362,10.2833308
46.05471484,37.10951024,40.60515859,16.63095387,41.77930651,2.549925764,8.776028535
46.1000185,28.07036839,41.64090776,21.67722452,46.61342373,1.462813123,7.791301982
46.14220349,17.65668133,37.08086527,26.38997472,39.80508089,0.772382744,6.403305826
46.16010368,12.01602984,35.14118213,28.00413326,42.33824179,0.563445364,5.818797458
46.19100538,5.542317813,30.05825379,27.76070335,43.28402693,0.255059017,4.585707373
46.23979211,0.20748575,26.23775978,33.79726381,40.38463464,0.008075195,3.182537615
46.29452339,3.537021569,16.04439811,41.54215351,38.13038415,0.133943476,2.15811561
46.32379001,9.333693764,14.03133196,43.86258631,38.46976669,0.391176835,1.628797406
46.35986847,18.40980536,7.745018943,38.4463042,34.60808905,0.848270948,0.892748617
46.39370836,26.03595972,5.161172879,41.26163935,28.26690127,1.557290198,0.548076615
46.44017138,37.61871275,1.687421217,42.39874706,25.47865504,2.377256223,0.17392941
46.46738214,45.79701486,0.534089588,42.37266968,27.30749372,3.476172602,0.055427309
46.50627533,49.52581481,0.019085955,44.60757982,24.92011563,4.685940521,0.002132387
46.5525599,44.53701091,1.221718706,43.48046862,19.0144264,6.936256165,0.150225332
46.57218825,35.74306079,2.147080362,43.17501846,19.08056902,6.857012514,0.257215638
46.60189507,31.88961362,4.243436873,44.11094555,14.96448804,8.475400751,0.524055794
46.64012049,17.57813389,7.743981109,46.95375498,13.82870828,10.80009167,1.01467152
46.66310563,13.63321513,11.04466458,41.42217173,11.76548167,11.33084971,1.288397906
46.69364943,5.202666064,14.93798435,38.02542069,10.96711004,13.01797272,1.932572842
46.74056272,0.151919568,23.31928106,37.8811112,7.880452067,15.54256893,3.17371432
46.78043983,1.548984519,25.87873077,32.96171134,5.075040491,18.92295223,3.609204097
46.79854881,4.23588689,28.34218299,30.39121816,4.810847417,19.47335612,4.437274607
46.81896092,7.567622269,34.85436312,28.45126569,3.662332241,18.47835254,4.654109817
46.85840155,17.50844802,38.68505004,23.57909726,2.213104863,20.39514148,5.698082163
46.87535167,22.78136211,40.47816096,25.68581527,1.665201194,22.58731776,7.308410007
46.9278638,34.841681,42.18979168,19.88241278,0.576786645,26.71285328,8.248051221
46.96411355,40.48133807,43.65266247,15.33710288,0.138777232,26.35904245,9.381655141
46.99733052,44.32629111,46.43359362,12.29042486,0.000798875,33.27197394,10.63012128
47.03101981,45.05271992,49.05923563,8.73020464,0.107535056,32.73858043,12.75781292
47.04263266,45.07622205,46.6112161,8.555371816,0.202002592,30.48899333,14.32591522
47.09336207,29.55916584,39.68131307,5.23578334,0.970822459,34.2130841,16.35709373
47.12868972,23.79474484,43.43514123,3.041361445,1.848462282,36.60800948,17.09644584
47.15016352,17.39911276,37.61591318,1.908479763,2.762706123,37.12059799,18.79535941
47.19193922,6.321863445,33.04908947,0.752930325,4.159334254,38.81314257,20.29854247
47.23292932,0.498365797,27.38594467,0.061852349,5.505126175,43.64667353,21.28106895
47.24859585,0.003399343,22.25347041,0.000419136,7.440143137,45.52570822,22.06644664
47.26619805,0.501480992,19.12807345,0.051693548,7.051330054,40.90903281,25.7228655
47.31569729,7.381113213,13.1631459,0.827823616,9.846322248,41.23539692,29.28372332
47.36713597,19.41592766,8.140036008,2.591512459,14.83477774,43.32399192,31.682106
47.39923179,29.99297199,4.707659712,4.07851459,15.82263367,45.59306899,28.8091461
47.41715047,37.9525575,2.930925068,5.731983623,16.15335903,49.09341085,30.60465044
47.44321895,39.48702194,1.363726545,7.344523832,18.54065015,43.56660812,31.4296152
47.4845746,47.58599549,0.122053097,10.38851783,24.73687725,43.6204006,33.27280836
47.50943306,49.04488949,0.037747234,11.81817043,22.39177665,49.72129849,37.63187564
47.54555955,40.79173122,0.875332744,15.07214024,24.81705326,42.71585641,40.3120846
47.58624562,38.12599922,3.675930895,21.18392581,30.63343634,49.13259973,35.29413106
47.59690492,35.19196026,4.376249661,19.51899949,31.85709621,48.06142122,37.96936442
47.62745801,22.94841951,7.820050763,26.11111361,34.93261679,42.13447228,43.08403617
47.67546718,9.174164192,12.35704243,28.85312263,36.18755824,49.8184143,45.06219942
47.72756285,1.018150374,21.47810315,30.9508307,36.04283863,40.1827528,44.70381616
47.74148794,0.135979976,23.52737874,34.23266201,41.67059942,40.48718731,44.18780044
47.78021871,1.679823732,28.02024054,37.25570125,41.47228481,43.74766602,49.42371049
47.80349056,5.030134415,32.42180157,41.03201242,39.24528623,41.99726611,42.90926844
47.80940903,6.062776281,29.41958322,40.55861333,44.04934712,39.05299211,48.25899514
47.84239584,13.7410609,35.99161547,43.06604007,48.13263901,36.71957456,50.90745354
47.89374252,30.88387534,45.7704836,45.52187073,42.08270075,38.5991615,51.99494427
47.93972419,43.99125615,49.53786396,43.56554837,52.20211565,33.14620716,47.32166433
47.97877311,43.47578112,44.43531359,47.25376666,50.97274332,35.26171569,47.60571447
48.03309949,48.60581338,51.29333598,50.13473145,51.9147279,29.1205901,46.21148093
48.06073046,41.91617039,42.68770909,48.17981696,49.05219236,26.11655459,48.90870842
48.1111743,27.52734629,41.48882164,44.32171661,48.59933999,26.50488974,44.29111951
48.14792586,18.71163636,36.9545956,45.33838041,48.78124213,22.13285312,46.40316028
48.18014971,8.712167417,35.29665212,43.18111142,45.87995415,20.86348817,42.64571731
48.20098783,4.417744052,28.33999502,40.87821585,43.85797685,18.71112749,45.28774087
48.2250129,1.109844168,26.37527241,37.14544775,39.65365317,18.12485288,48.50352195
48.27500574,1.077344014,20.09189831,35.92233967,38.74009139,16.4396291,41.8878489
48.28571055,2.301511284,17.12424509,36.07703128,40.52303822,15.19415025,46.89906643
48.30002891,4.611887519,17.36452023,33.32358813,39.25061035,14.68590572,40.86529932
48.3095826,6.699688878,16.47009021,29.59256634,39.05904107,12.24381713,44.47366287
48.34482307,15.2383394,10.02804098,27.65307282,36.00037908,12.40917887,39.49649404
48.35528748,17.79275005,8.404794619,27.65101295,36.35978368,11.28473424,40.13787698
48.39040183,26.64864276,5.148748909,20.46176793,35.06128148,9.874397726,38.66810284
48.40208654,31.97526852,4.089248492,20.60815172,33.02090829,8.604358798,41.69094233
48.41778521,33.82863992,3.385059193,20.86666812,28.03127282,7.569438824,36.86658973
48.43221016,37.80019788,2.164836735,18.71449353,29.0980109,7.340743988,36.74179368
48.45849887,47.50760861,0.788889281,17.32590814,27.1039077,6.543067259,34.4501691
48.49963892,48.64722187,5.81067E-05,13.05609397,24.21820536,4.599248432,33.66803744
48.54198531,49.42857953,0.78207531,9.121408228,20.37473095,3.190276977,33.19347848
48.58934972,32.78911269,3.621457837,5.173936528,19.01969781,1.807265504,29.18494352
48.64118298,19.33562093,8.73512484,2.353647392,12.64281788,0.839126035,28.2723043
48.67727358,9.760607171,14.14980111,1.061300563,11.15729703,0.379947781,30.36113954
48.68233722,8.513608042,14.12680119,0.958227824,11.0475566,0.347407829,28.95787945
48.71295343,2.436062335,17.64851257,0.319646419,8.998907662,0.109536906,25.93738927
48.75959992,0.165839569,23.44246603,0.021258773,6.621023466,0.006710806,22.28875617
48.77723917,1.402939488,31.25088765,0.146911627,5.287253291,0.053175033,23.99659492
48.82588393,10.23652069,32.96126512,1.262277929,3.732418282,0.45864701,18.51643341
48.84556996,16.37442878,39.1942382,2.045969754,2.767196089,0.633169266,18.10331186
48.89492261,28.1205878,47.86160868,4.277100581,1.255084294,1.693718576,17.86820308
48.94472812,43.64204645,51.30006758,8.453108477,0.402476867,2.694859023,14.41746041
48.97585583,44.38998465,45.50221737,9.606775596,0.0705624,3.909063371,13.57393378
49.00060377,51.53197651,49.77272697,11.48859999,4.81441E-05,4.724884552,13.34802591
49.01306456,50.92352993,51.9714931,12.76129994,0.021050059,4.96763028,11.88621907
49.05309563,47.5405046,51.58987634,15.89151317,0.33208273,6.586826649,10.89780169
49.09853244,34.102433,45.88306005,20.13416303,1.119291837,9.178623585,7.55775902
49.11154078,27.30809769,43.31047447,21.83854577,1.408691257,9.273896439,7.398181215
49.15068089,16.45614156,38.25797808,25.66880112,2.845110673,11.47909166,6.597176841
49.18061913,8.781010718,37.6095287,31.58604584,3.983382835,13.13976512,5.512467914
49.206705,3.492384889,29.97623171,34.63339243,5.023574155,15.01087473,4.08275776
49.23055429,0.686940074,25.62994197,31.93673314,5.807299814,16.13386731,3.844303661
49.28475409,2.295321323,21.15549395,41.65875032,8.61502603,17.83394154,2.630301798
49.29079424,3.343309077,16.92562505,40.79934917,8.772583548,18.42441275,2.475060225
49.34421662,14.99329963,10.83083369,43.16481808,14.25758366,22.57340198,1.308164669
49.38992972,30.3437537,5.672678231,46.99331241,15.17392608,24.81328584,0.639164592
49.41185155,35.34171111,4.03952751,48.46266797,16.89259789,27.9026112,0.420613422
49.46174103,49.77931985,0.655368258,44.63028269,21.06676669,32.55660326,0.077967471
49.4700277,44.53499794,0.3945896,48.88912367,21.52461789,28.31612292,0.044631343
49.49468849,47.37240243,0.013497904,48.93303303,25.0905851,32.84127678,0.001433901
49.50345592,54.15746811,0.006160923,46.49188649,25.40314033,29.74727745,0.000684712
49.5209257,46.94535005,0.21212513,51.21529464,28.68861561,32.17888255,0.025042924
49.52677888,46.99147165,0.345692832,47.17541919,29.32346624,33.84119902,0.041771704
49.55679989,42.48095263,1.478060084,50.42706184,26.73546534,32.52251141,0.158439773
49.61094191,31.2206748,5.455612515,46.34289386,34.60184614,38.99788024,0.723186966
49.61792839,27.51657829,6.543521125,46.48564834,37.10493964,41.79725738,0.738901979
49.66312484,12.74412573,12.68164452,43.64814818,33.68955108,43.00737502,1.518041733
49.71187454,2.560379431,18.21353732,44.07708132,36.23315625,40.37469086,2.207913884
49.71882011,1.810214838,21.33524329,40.93143883,40.1218764,43.29665944,2.413543877
49.75246503,0.012896683,23.07557981,35.15454498,43.58560663,41.24212246,3.159248165
49.78137295,1.722651145,31.60902379,34.60810217,46.2836034,46.55169951,4.082727383
49.83458709,12.04843742,38.00705442,29.6596003,47.78607868,47.68761203,5.695486727
49.84735612,17.02900097,38.389265,29.66521649,49.61213029,52.12056961,6.016289668
49.85281794,19.09142594,36.19665253,26.90515634,49.42349695,52.86840346,6.711791427
49.88533314,26.05241266,40.07270314,22.30101995,45.18195865,53.43410782,7.812509461
49.92401451,38.09075433,47.35950794,17.94169345,46.88387729,51.56836446,8.859068141
49.93336191,42.38072318,43.28312792,17.88933273,51.91389459,53.95468229,9.022830349
49.95710659,49.05157223,47.55337147,16.95070921,52.6338738,47.47323218,10.00093137
49.96322981,46.83505702,50.50452997,17.0188381,46.55994508,48.2822429,10.84068749
49.97537335,47.21873326,45.27820568,15.86733637,49.67487144,49.50139018,11.68374634
50.02519138,48.40909672,45.18058168,10.74150452,53.5325846,53.4815079,14.7306649
50.0619512,44.13021531,47.84691749,7.357237247,44.99269431,45.70260947,14.97213997
50.09779226,35.86139027,42.81506509,5.235453162,47.90373765,46.17889238,16.73978683
50.12011609,25.74746947,40.20242038,3.834229758,51.80925756,46.99913908,17.63418039
50.13489936,23.0900123,37.82596362,3.015832915,43.15897581,52.34176996,17.72663426
50.18044803,9.581429548,37.52607629,0.984759752,50.05823925,47.36066521,20.35476895
50.22915349,0.808214549,26.33438177,0.0971021,47.45719572,47.19969985,25.57833478
50.26686627,0.608341401,23.63153087,0.067966981,38.32780622,41.683827,26.54778258
50.31502371,8.627585435,15.42315524,0.838583227,36.46052655,39.25183119,31.3987211
50.33733128,14.41994524,11.96915657,1.681520907,34.68068632,44.41424191,28.06853951
50.37466082,25.50131209,6.841130283,3.687315234,33.08196636,42.64370391,29.29749486
50.41696624,39.47471318,3.557946708,5.852988065,34.7416157,36.81661425,36.67816745
50.45055129,41.17222425,1.306689289,7.59105184,29.72793229,36.13422543,35.38608059
50.48600652,48.08678136,0.106014552,12.13236891,27.54604693,35.8017089,34.7306022
